Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
CT;INTRODUCAO AO INGLES PARA NEGOCIOS;01973TP02;CI-CT-02;29;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C5.02;4;40
MG;CONTABILIDADE AVANCADA;M8488TP03;MGA3;45;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado Plus;C2.01;4;40
TOURDC, MGHT;ENOTURISMO E NEGOCIO DO VINHO;03440TP01;MGHT-ERASMUS;32;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;C2.02;4;40
LETI;FUNDAMENTOS DE SINAIS E SISTEMAS;03752TP03;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;22;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C5.09;4;40
CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;ESCRITA DE TEXTOS TECNICOS E CIENTIFICOS;00665TP05;CT-ESPP-04, CI-CT-03;27;Qui;11:00:00;13:00:00;06/10/2022;Sala de Aulas normal;D1.07;4;40
LP;ESTATISTICA E ANALISE DE DADOS III;L5242PL04;PC2;26;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.02;4;40
LG;GESTAO INTEGRADA DAS OPERACOES;02031TP05;GC2;40;Qui;11:00:00;12:30:00;06/10/2022;Sala/anfiteatro aulas;B2.01;4;40
MG, MGST;ESTRATEGIA E DESENVOLVIMENTO EMPRESARIAL;M8505TP01;MGSTA1;41;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;AA3.29;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO ORIENTADA PARA OBJECTOS;L5315PL14;IGE-B9, IGE-B12, IGE-B11, IGE-B10;13;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.10;4;40
MGE;LIDERANCA E GESTAO DE RECURSOS HUMANOS;M9126TP01;MGEA2;42;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;Auditório 4;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL22;GA3;48;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;2E10;4;40
LFC, LG;ESTATISTICA I;L0119TP07;GB3;43;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;Auditório C1.03;4;40
LG;EMPREENDEDORISMO;EMPTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira;4;40
CCG;GESTAO FISCAL;04285TP01;MCCGA1;37;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;C6.08;4;40
LG;FINANCAS DE EMPRESA;FEMPTP04;GIC2, GIC1;95;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;Auditório B1.04;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL21;GIA2;34;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;AA3.25;4;40
LG;INVESTIGACAO OPERACIONAL;IOTP04;GC3;43;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E10;4;40
CT;MANDARIM E CULTURA CHINESA;MCCT02;CI-CT-02;25;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;AA2.29;4;40
LETI;TEORIA DOS CIRCUITOS;L2001TP03;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;47;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Electrónica;C7.08;4;40
LCP, LPES;PARTIDOS POLITICOS E GRUPOS DE INTERESSE;L5158TP02;CP3 - INGLES;22;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C5.05;4;40
LG, LGM;MARKETING OPERACIONAL;MOPETP04;GB1;34;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E02;4;40
LE;ECONOMIA DA ORGANIZACAO INDUSTRIAL;L5014T01;EC2, EC1, EC3;77;Qui;11:00:00;12:30:00;06/10/2022;Sala/anfiteatro aulas;Auditório B1.03;4;40
LEI, LEI-PL;PROBABILIDADES E PROCESSOS ESTOCASTICOS;PPETP02;EI-B9, EI-B8, EI-B7, EI-B12, EI-B11, EI-B10;47;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C4.02;4;40
MM;METODOS QUANTITATIVOS APLICADOS AO MARKETING;M8557TP01;MMA1;46;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;AA2.23;4;40
MGE;GESTAO DO MARKETING (2. CICLO - CH);M9124TP01;MGEA1;38;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;C3.02;4;40
LFC;CONTROLO DE GESTAO;L0607TP01;FCC2;34;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E05;4;40
LE, LFC, LG, LGM, LGRH, LGIL;CONTABILIDADE FINANCEIRA I;L0638PL15;EA2;26;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;2E04;4;40
LFC, LG;ESTATISTICA I;L0119TP08;FCB2;48;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C5.06;4;40
CIIBS;LIDERANCA E GOVERNANCA ORGANIZACIONAL;L5057TP02;CI-IBS-2;48;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C4.01;4;40
LG, LGM;MARKETING OPERACIONAL;MOPETP07;GIB1;36;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;AA2.25;4;40
PMGIDS, MPRI, MPSO;METODOS AVANCADOS DE ANALISE DE DADOS;M8205TP06;MPSO-A1;46;Qui;11:00:00;13:00:00;06/10/2022;Anfiteatro aulas;0S02;4;40
MM;GESTAO DE MARCAS;M8345TP02;MMA2;41;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;4;40
LG, LGIL;MICROECONOMIA;L5004PL18;GA2;53;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;2E08;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;INTRODUCAO A PROGRAMACAO;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.01;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL15;GILA2;42;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;C5.07;4;40
LFC, LG;FISCALIDADE;L0605TP05;FCC3;39;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;1E07;4;40
LFC, LG;INFORMATICA DE GESTAO;L0718TP12;GIA1;33;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.06;4;40
LG, LGIL;MICROECONOMIA;L5004PL13;GA1;44;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;2E06;4;40
MG;ESTRATEGIA FINANCEIRA DA EMPRESA;M8136TP04;MGA4;47;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;B2.02;4;40
LS, LS-PL;CULTURA E SOCIEDADE;L5408TP01;SA2;32;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;AA3.28;4;40
LEI, LEI-PL;TOPICOS DE MATEMATICA PARA COMPUTACAO;03723TP01;EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B1;39;Qui;11:00:00;12:30:00;06/10/2022;Sala de Aulas normal;;4;40
MGHT;METODOS DE INVESTIGACAO EM HOTELARIA E TURISMO;00899TP01;MGHTA1;33;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;C5.01;4;40
LE, LP;PSICOLOGIA DAS ORGANIZACOES E DO TRABALHO;02399TP03;PB1, EB3, EB2, EB1;41;Qui;11:00:00;12:30:00;06/10/2022;Sala/anfiteatro aulas;Auditório 1;4;40
CT;GESTAO DE CONFLITOS;00668TP02;CI-CT-02;24;Qui;13:00:00;15:00:00;06/10/2022;Sala de Aulas normal;AA3.30;4;40
LA;PRATICAS DE TRABALHO UNIVERSITARIO;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;2E08;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL16;GA5;53;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C4.07;4;40
LFC, LG, LGM, LGIL;GESTAO DO MARKETING;L1805PL12;GMKA1;27;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C4.01;4;40
LP;METODOS DE INVESTIGACAO QUANTITATIVOS;L5215TP06;PB3, PB1;49;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.08;4;40
MIA;ARQUITECTURA V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;06/10/2022;Arq 5;B3.05;4;40
LETI, LEI, LEI-PL;ALGEBRA LINEAR;03702TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;43;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;AA3.23;4;40
LIGE, LIGE-PL;ALGEBRA;L0135TP02;IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A1;76;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;Auditório B2.04;4;40
LETI;ENGENHARIA DE SOFTWARE;ENGSTP02;ET-C6, ET-C5, ET-C4;16;Qui;13:00:00;14:30:00;06/10/2022;Lab ISTA;D1.11;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL10;FCA2;47;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;Auditório B1.04;4;40
LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO CONCORRENTE E DISTRIBUIDA;L5096TP07;IGE-C6, IGE-C5, IGE-C4;34;Qui;13:00:00;14:30:00;06/10/2022;Laboratório de Informática;D1.12;4;40
METI, MEI;SEGURANCA EM REDES E SISTEMAS DE INFORMACAO;00010T03;MEI-A1;39;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;C3.02;4;40
LFC, LG;CONTABILIDADE DE GESTAO II;L0644TP10;GB5;30;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;2E04;4;40
LPES, LSS-PL, LS, LS-PL;CLASSES SOCIAIS E ESTRATIFICACAO;L6102TP03;SB2;28;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;AA3.28;4;40
LETI;ENGENHARIA DE SOFTWARE;ENGSTP01;ET-C3, ET-C2, ET-C1;42;Qui;13:00:00;14:30:00;06/10/2022;Lab ISTA;D1.09;4;40
LE, LFC, LG, LGM, LGRH, LGIL;CONTABILIDADE FINANCEIRA I;L0638PL26;GRHA1;47;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C4.02;4;40
LE, LFC, LG, LGM, LGIL;INTRODUCAO A GESTAO;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E08;4;40
LS, LS-PL;CULTURA E SOCIEDADE;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E07;4;40
MIA;PROJECTO DE ARQUITECTURA I;L2214PL01;ARQ-D6, ARQ-D5, ARQ-D4;35;Qui;13:00:00;14:30:00;06/10/2022;Arq 2;B3.02;4;40
LFC, LG;ESTATISTICA I;L0119TP12;GB4;43;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;2E02;4;40
LHMC;ANALISE DE DADOS EM CIENCIAS SOCIAIS (1C);03253PL02;HMCA2;24;Qui;13:00:00;14:30:00;06/10/2022;Laboratório de Informática;D1.06;4;40
CIISTA;DESIGN E PRODUCAO DE JOGOS DIGITAIS;DPJDT01;CI-ISTA-MEST-1;10;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;AA3.26;4;40
MIA;ARQUITECTURA V;L6095PL02;ARQ-C4, ARQ-C3;20;Qui;13:00:00;14:30:00;06/10/2022;Arq 4;B3.04;4;40
PMGIDS, MPRI;PSICOLOGIA DO CONTACTO INTERCULTURAL E DA COMUNICACAO;01688TP01;MPRI-A1, MGLOBALMINDS-A1;47;Qui;13:00:00;15:00:00;06/10/2022;Sala Aulas Mestrado;;4;40
CIECSH, LPES;ECONOMIA DA INOVACAO E DO CONHECIMENTO;L5020TP01;CI-ECSH 1;34;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;AA3.24;4;40
CIECSH;MUSEUS E COLECCOES;00813TP01;CI-ECSH 1;51;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;AA2.29;4;40
LGRH;PSICOLOGIA SOCIAL E DAS ORGANIZACOES;L5051TP02;GRHA2;30;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.01;4;40
CIIBS;GESTAO INTEGRADA DE PROJECTOS;L6017TP01;CI-IBS-1;58;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;Auditório 2;4;40
LE;ESTATISTICA;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;2E06;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;FUNDAMENTOS DE ARQUITECTURA DE COMPUTADORES;L0705TP26;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;46;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C6.10;4;40
LS, LS-PL;CULTURA E SOCIEDADE;L5408TP04;SA1;33;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E03;4;40
MIA;PROJECTO DE ARQUITECTURA I;L2214PL02;ARQ-D3, ARQ-D2, ARQ-D1;22;Qui;13:00:00;14:30:00;06/10/2022;Arq 1;B3.01;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;FUNDAMENTOS DE ARQUITECTURA DE COMPUTADORES;L0705PL32;IGE-A9, IGE-A8, IGE-A7;27;Qui;13:00:00;14:30:00;06/10/2022;Laboratório de Arquitectura de Computadores I;C7.05;4;40
LIGE, LIGE-PL;GESTAO DE RECURSOS HUMANOS E DE EQUIPAS;03737TP01;IGE-C3, IGE-C2, IGE-C1;41;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;;4;40
LCD, LCD-PL;ESTATISTICA COMPUTACIONAL;03594TP01;CDB1;38;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C6.01;4;40
MG;ESTRATEGIA FINANCEIRA DA EMPRESA;M8136TP05;MGA3;46;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;AA2.23;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;FUNDAMENTOS DE ARQUITECTURA DE COMPUTADORES;L0705PL33;IGE-A12, IGE-A11, IGE-A10;15;Qui;13:00:00;14:30:00;06/10/2022;Laboratório de Redes de Computadores II;C7.10;4;40
LE;MICROECONOMIA II;L0235PL03;EB2;49;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E02;4;40
EP;ESTADOS E MERCADOS NA TEORIA ECONOMICA;03644TP01;MEPA1;33;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;AA3.29;4;40
MIA;ARQUITECTURA V;L6095PL01;ARQ-C2, ARQ-C1;25;Qui;13:00:00;14:30:00;06/10/2022;Arq 3;B3.03;4;40
ME;MICROECONOMIA (2 CICLO);01788TP01;MEA1;24;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;AA2.25;4;40
MG, MGST;ESTRATEGIA E DESENVOLVIMENTO EMPRESARIAL;M8505TP03;MGA2;49;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;Auditório Afonso de Barros;4;40
LFC, LG, LGM, LGIL;GESTAO DO MARKETING;L1805PL04;GA4;44;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C4.06;4;40
MIA;CULTURA ARQUITETONICA (2020);03818TP01;ARQ-A6, ARQ-A5, ARQ-A4, ARQ-A3, ARQ-A2, ARQ-A1;71;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;Auditório 4;4;40
CIIBS;FUSES, AQUISICOES E AVALIACAO DE EMPRESAS;L0641TP01;CI-IBS-1;58;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;4;40
LCP, LS, LS-PL;METODOS E TECNICAS DE INVESTIGACAO: INTENSIVOS;L5118TP04;SB1;34;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E10;4;40
CT;INTRODUCAO AO INGLES PARA NEGOCIOS;01973TP03;CI-CT-03;25;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.05;4;40
LP;METODOS E AREAS DE APLICACAO DA PSICOLOGIA;L5001TP01;PA3, PA1;53;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;Auditório 1;4;40
LCD, LCD-PL;DADOS NA CIENCIA, GESTAO E SOCIEDADE;03585TP03;CDA2;32;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;;4;40
LETI, LEI, LEI-PL;CALCULO I;03703TP01;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;37;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.06;4;40
MG;CONTABILIDADE AVANCADA;M8488TP04;MGA4;44;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;C2.02;4;40
LE;MACROECONOMIA I;L0271PL04;EB3;24;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;2E05;4;40
LGIL;GESTAO DE OPERACOES I;L1532PL03;GILB1;28;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.02;4;40
MM;GESTAO DE MARCAS;M8345TP02;MMA2;41;Qui;13:00:00;14:30:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;4;40
LGM;ECONOMIA;L0215PL02;GMKA2;38;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C4.08;4;40
LCD, LCD-PL;FUNDAMENTOS EM GESTAO DE BASES DE DADOS;03593PL06;CDB2;26;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C6.02;4;40
LFC, LG, LGM, LGIL;GESTAO DO MARKETING;L1805PL07;FCA1;32;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E04;4;40
LP;PSICOPATOLOGIA;L5225TP01;PC3, PC1;56;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;Auditório C1.04;4;40
LETI, LEI, LEI-PL;CALCULO I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.07;4;40
LGIL;GESTAO DE OPERACOES I;L1532PL04;GILB_G.OPERACOES;29;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;AA2.28;4;40
CT;RESPONSABILIDADE SOCIAL E VOLUNTARIADO;02252TP02;CI-CT-02;27;Qui;13:00:00;15:00:00;06/10/2022;Sala de Aulas normal;AA3.40;4;40
LCD, LCD-PL;MODELACAO ESTOCASTICA;03607TP01;CDC1;27;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;D1.07;4;40
CIISTA;INTRODUCAO A CIENCIA DE DADOS;03583TP03;CI-ISTA-LIC-1;40;Qui;13:00:00;14:30:00;06/10/2022;Laboratório de Informática;D1.01;4;40
CIESPP;ECONOMIA E PODER EM AFRICA (1C);03279TP01;CI-ESPP-1;4;Qui;14:00:00;17:30:00;06/10/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira;4;40
LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;TRABALHO E EMPREGO NA SOCIEDADE DIGITAL;04399T06;LTDSEG-A1;1;Qui;14:00:00;17:00:00;06/10/2022;Não necessita de sala;;4;40
LMATD;CALCULO A UMA VARIAVEL;04112TP01;LMATD-A1;0;Qui;14:00:00;17:00:00;06/10/2022;Não necessita de sala;;4;40
LTDE;PSICOLOGIA DA APRENDIZAGEM;04367T01;LTDE-A1;0;Qui;14:00:00;17:00:00;06/10/2022;Não necessita de sala;;4;40
CEFORGEP;ESTRATEGIA E VALOR PUBLICO (FORGEP);EVP_(F)TP01;23EDICAO FORGEP;24;Qui;14:00:00;18:00:00;06/10/2022;Não necessita de sala;;4;40
LETI, LEI, LEI-PL;CALCULO I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C6.10;4;40
LFC, LG, LGM, LGIL;GESTAO DO MARKETING;L1805PL11;FCA2;34;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;Auditório B1.04;4;40
MIA;ARQUITECTURA V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;06/10/2022;Arq 5;B3.05;4;40
LE, LFC, LG, LGM, LGRH, LGIL;CONTABILIDADE FINANCEIRA I;L0638PL27;GRHA2;48;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;1E07;4;40
LETI;ENGENHARIA DE SOFTWARE;ENGSTP02;ET-C6, ET-C5, ET-C4;16;Qui;14:30:00;16:00:00;06/10/2022;Lab ISTA;D1.11;4;40
LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO CONCORRENTE E DISTRIBUIDA;L5096TP07;IGE-C6, IGE-C5, IGE-C4;34;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;D1.12;4;40
METI, MEI;SEGURANCA EM REDES E SISTEMAS DE INFORMACAO;00010T03;MEI-A1;39;Qui;14:30:00;16:00:00;06/10/2022;Sala Aulas Mestrado;C3.02;4;40
LPES, LSS-PL, LS, LS-PL;CLASSES SOCIAIS E ESTRATIFICACAO;L6102TP03;SB2;28;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;AA3.28;4;40
LETI;ENGENHARIA DE SOFTWARE;ENGSTP01;ET-C3, ET-C2, ET-C1;42;Qui;14:30:00;16:00:00;06/10/2022;Lab ISTA;D1.09;4;40
LA;CULTURAS: IDENTIFICACOES E DIFERENCIACOES;L5026TP01;LAA1;49;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;AA3.23;4;40
LETI, LEI, LEI-PL;CALCULO I;03703TP04;ET-A9, ET-A8, ET-A7, ET-A12, ET-A11, ET-A10;48;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C5.01;4;40
LETI, LEI, LEI-PL;ALGEBRA LINEAR;03702TP03;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;34;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;2E08;4;40
LP;METODOS DE INVESTIGACAO QUANTITATIVOS;L5215TP05;PB4, PB2;47;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C5.08;4;40
MIA;PROJECTO DE ARQUITECTURA I;L2214PL01;ARQ-D6, ARQ-D5, ARQ-D4;35;Qui;14:30:00;16:00:00;06/10/2022;Arq 2;B3.02;4;40
CIESPP;HISTORIA E CULTURA PORTUGUESA;L5321TP02;CI_ESPP_EN;55;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL18;GMKA2;46;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C4.08;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL08;FCA3;40;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;1E08;4;40
LCD, LCD-PL;INTERFACES WEB PARA A GESTAO DE DADOS;IWGDTP03;CDC2;27;Qui;14:30:00;16:00:00;06/10/2022;BYOD (Bring Your Own Device);D1.05;4;40
MGRHCO;INOVACAO E MUDANCA ORGANIZACIONAL (2C);02887TP01;MGRHCOA2, MGRHCOA1;38;Qui;14:30:00;16:00:00;06/10/2022;Sala Aulas Mestrado;C3.01;4;40
CIISTA;DESIGN E PRODUCAO DE JOGOS DIGITAIS;DPJDT01;CI-ISTA-MEST-1;10;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;AA3.26;4;40
LHMC;CULTURAS DE PROTESTO NA EUROPA DO SECULO XX;L0889T01;HMCC1, HMCB1;38;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;;4;40
MIA;ARQUITECTURA V;L6095PL02;ARQ-C4, ARQ-C3;20;Qui;14:30:00;16:00:00;06/10/2022;Arq 4;B3.04;4;40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;ARQUITETURA DE REDES;03708PL03;EI-C6, EI-C2;33;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Redes de Computadores I;;4;40
MGRHCO;SISTEMAS DE RECURSOS HUMANOS E GESTAO DE RECOMPENSAS;02892TP01;MGRHCOA4, MGRHCOA3;44;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;0S02;4;40
LP;ESTATISTICA E ANALISE DE DADOS III;L5242PL05;PC4;30;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;D1.02;4;40
CIIBS;GESTAO INTEGRADA DE PROJECTOS;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;Auditório 2;4;40
EP;ECONOMIA POLITICA INTERNACIONAL;03642TP01;MEPA1;38;Qui;14:30:00;16:00:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;4;40
LETI, LEI, LEI-PL;ALGEBRA LINEAR;03702TP01;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C5.07;4;40
MIA;PROJECTO DE ARQUITECTURA I;L2214PL02;ARQ-D3, ARQ-D2, ARQ-D1;22;Qui;14:30:00;16:00:00;06/10/2022;Arq 1;B3.01;4;40
LEI, LEI-PL, LIGE, LIGE-PL;PROGRAMACAO CONCORRENTE E DISTRIBUIDA;L5096TP08;IGE-C3, IGE-C2, IGE-C1;49;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;0S01;4;40
LFC, LG, LGM, LGIL;MATEMATICA;L5027PL11;GA4;62;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C4.06;4;40
LCD, LCD-PL;ESTATISTICA COMPUTACIONAL;03594TP01;CDB1;38;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C6.01;4;40
MG;ESTRATEGIA FINANCEIRA DA EMPRESA;M8136TP05;MGA3;46;Qui;14:30:00;16:00:00;06/10/2022;Sala Aulas Mestrado;AA2.23;4;40
LS, LS-PL;OBJECTO E METODO DA SOCIOLOGIA;L5410TP06;SA3;30;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;AA3.24;4;40
LFC, LG, LGM, LGIL;GESTAO DO MARKETING;L1805PL10;GA5;41;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C4.07;4;40
LIGE, LIGE-PL;ALGEBRA;L0135TP01;IGE-A9, IGE-A8, IGE-A7, IGE-A12, IGE-A11, IGE-A10;52;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;Auditório B2.04;4;40
LGM;ECONOMIA;L0215PL03;GMKA1;38;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C4.01;4;40
